DATE,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,VOLUME,DAILY_RETURN,MA_7,52W_HIGH,52W_LOW,VOLATILITY
2025-04-29,MOBIKWIK,EQ,262.95,269.35,259.0,260.15,1188465,-0.010648412245674126,,285.15,251.0,0.01939657318969419
2025-04-30,MOBIKWIK,EQ,264.8,264.8,251.0,252.45,861735,-0.04663897280966776,267.49285714285713,285.15,251.0,0.01939657318969419
2025-04-22,MOCAPITAL,EQ,38.09,38.57,37.49,37.87,408888,-0.0057757941716987645,,39.87,36.86,0.02150908445828223
2025-04-23,MOCAPITAL,EQ,38.82,38.92,37.46,38.76,105789,-0.0015455950540958854,,39.87,36.86,0.02150908445828223
2025-04-24,MOCAPITAL,EQ,39.55,39.55,38.58,38.76,282548,-0.01997471554993677,,39.87,36.86,0.02150908445828223
2025-04-25,MOCAPITAL,EQ,39.5,39.87,36.86,37.51,134202,-0.050379746835443086,,39.87,36.86,0.02150908445828223
2025-04-28,MOCAPITAL,EQ,38.0,38.04,37.2,37.92,91635,-0.002105263157894692,,39.87,36.86,0.02150908445828223
2025-04-29,MOCAPITAL,EQ,38.0,38.97,38.0,38.28,48722,0.007368421052631609,,39.87,36.86,0.02150908445828223
2025-04-30,MOCAPITAL,EQ,39.05,39.05,37.36,37.53,111498,-0.03892445582586418,38.089999999999996,39.87,36.86,0.02150908445828223
2025-04-22,MODEFENCE,EQ,73.94,74.94,73.52,74.7,645320,0.010278604273735531,,84.85,71.93,0.02827351908932135
2025-04-23,MODEFENCE,EQ,75.0,76.0,72.0,75.29,1603933,0.00386666666666675,,84.85,71.93,0.02827351908932135
2025-04-24,MODEFENCE,EQ,75.29,76.02,74.76,74.89,630907,-0.005312790543232908,,84.85,71.93,0.02827351908932135
2025-04-25,MODEFENCE,EQ,74.88,75.64,71.93,73.07,1536475,-0.02417200854700858,,84.85,71.93,0.02827351908932135
2025-04-28,MODEFENCE,EQ,73.0,77.0,72.6,76.11,2301249,0.04260273972602739,,84.85,71.93,0.02827351908932135
2025-04-29,MODEFENCE,EQ,76.88,80.69,76.5,79.92,6961929,0.039542143600416316,,84.85,71.93,0.02827351908932135
2025-04-30,MODEFENCE,EQ,80.5,84.85,77.66,78.11,3894689,-0.029689440993788827,76.01285714285714,84.85,71.93,0.02827351908932135
2025-04-22,MODIRUBBER,EQ,108.0,110.95,103.45,104.92,2287,-0.028518518518518502,,163.7,103.45,0.09654869912064769
2025-04-23,MODIRUBBER,EQ,106.0,125.9,106.0,125.9,91162,0.18773584905660382,,163.7,103.45,0.09654869912064769
2025-04-24,MODIRUBBER,EQ,138.99,151.08,136.99,151.08,460595,0.0869846751564861,,163.7,103.45,0.09654869912064769
2025-04-25,MODIRUBBER,EQ,157.0,163.7,141.5,144.79,203035,-0.07777070063694272,,163.7,103.45,0.09654869912064769
2025-04-28,MODIRUBBER,EQ,152.99,155.05,136.49,143.14,82741,-0.0643832930256881,,163.7,103.45,0.09654869912064769
2025-04-29,MODIRUBBER,EQ,137.05,141.99,134.5,137.95,21616,0.006566946369937813,,163.7,103.45,0.09654869912064769
2025-04-30,MODIRUBBER,EQ,138.4,142.95,130.25,131.37,13680,-0.05079479768786128,134.1642857142857,163.7,103.45,0.09654869912064769
2025-04-22,MODISONLTD,EQ,140.5,141.25,136.5,139.76,16265,-0.005266903914590812,,141.25,122.0,0.023875288208394723
2025-04-23,MODISONLTD,EQ,139.76,140.89,134.83,136.01,35357,-0.026831711505437894,,141.25,122.0,0.023875288208394723
2025-04-24,MODISONLTD,EQ,137.0,140.56,133.8,134.58,25276,-0.017664233576642246,,141.25,122.0,0.023875288208394723
2025-04-25,MODISONLTD,EQ,136.6,137.04,126.4,127.42,50199,-0.06720351390922397,,141.25,122.0,0.023875288208394723
2025-04-28,MODISONLTD,EQ,126.64,129.85,122.0,124.71,84398,-0.015240050536955202,,141.25,122.0,0.023875288208394723
2025-04-29,MODISONLTD,EQ,124.03,128.07,124.03,125.27,20288,0.009997581230347455,,141.25,122.0,0.023875288208394723
2025-04-30,MODISONLTD,EQ,126.0,126.88,123.0,123.29,24926,-0.02150793650793646,130.14857142857142,141.25,122.0,0.023875288208394723
2025-04-22,MODTHREAD,EQ,45.75,45.75,38.48,41.63,20212,-0.09005464480874312,,45.75,37.31,0.06281352235245853
2025-04-23,MODTHREAD,EQ,41.43,42.97,40.01,41.22,1877,-0.005068790731354112,,45.75,37.31,0.06281352235245853
2025-04-24,MODTHREAD,EQ,43.5,43.5,40.22,41.79,2332,-0.039310344827586226,,45.75,37.31,0.06281352235245853
2025-04-25,MODTHREAD,EQ,41.0,41.7,40.0,41.28,1029,0.006829268292682955,,45.75,37.31,0.06281352235245853
2025-04-28,MODTHREAD,EQ,37.31,43.25,37.31,41.63,1874,0.11578665237201823,,45.75,37.31,0.06281352235245853
2025-04-29,MODTHREAD,EQ,42.97,42.98,39.88,42.39,5854,-0.013497789155224536,,45.75,37.31,0.06281352235245853
2025-04-30,MODTHREAD,EQ,42.21,42.21,39.95,41.05,3297,-0.027481639421938018,41.57,45.75,37.31,0.06281352235245853
2025-04-22,MOGSEC,EQ,61.74,61.74,60.5,61.03,4943,-0.011499838030450288,,61.74,60.44,0.007185121163721819
2025-04-23,MOGSEC,EQ,61.0,61.63,60.46,61.37,32939,0.006065573770491761,,61.74,60.44,0.007185121163721819
2025-04-24,MOGSEC,EQ,60.77,61.0,60.77,60.98,28186,0.0034556524600953386,,61.74,60.44,0.007185121163721819
2025-04-25,MOGSEC,EQ,60.72,61.5,60.72,61.02,2849,0.004940711462450663,,61.74,60.44,0.007185121163721819
2025-04-28,MOGSEC,EQ,61.03,61.49,60.44,61.11,53219,0.001310830738980801,,61.74,60.44,0.007185121163721819
2025-04-29,MOGSEC,EQ,60.82,61.46,60.71,60.88,2621,0.0009865175928971107,,61.74,60.44,0.007185121163721819
2025-04-30,MOGSEC,EQ,61.41,61.41,60.78,60.78,1861,-0.010258915486077113,61.02428571428572,61.74,60.44,0.007185121163721819
2025-04-22,MOHEALTH,EQ,42.77,43.09,42.01,42.63,46765,-0.0032733224222586056,,43.79,41.47,0.017004290668822312
2025-04-23,MOHEALTH,EQ,42.99,43.19,42.6,43.06,60426,0.0016282856478250821,,43.79,41.47,0.017004290668822312
2025-04-24,MOHEALTH,EQ,43.29,43.6,42.67,43.27,81235,-0.0004620004620003701,,43.79,41.47,0.017004290668822312
2025-04-25,MOHEALTH,EQ,43.49,43.65,41.93,42.31,91641,-0.027132674177971938,,43.79,41.47,0.017004290668822312
2025-04-28,MOHEALTH,EQ,42.1,43.5,41.47,43.04,93006,0.022327790973871678,,43.79,41.47,0.017004290668822312
2025-04-29,MOHEALTH,EQ,43.79,43.79,42.5,42.69,30966,-0.025119890385932896,,43.79,41.47,0.017004290668822312
2025-04-30,MOHEALTH,EQ,43.09,43.14,42.08,42.62,31112,-0.010907403109770387,42.80285714285714,43.79,41.47,0.017004290668822312
2025-04-22,MOIL,EQ,328.0,337.95,328.0,333.4,1050098,0.016463414634146273,,337.95,313.05,0.02285490142548934
2025-04-23,MOIL,EQ,335.1,336.1,322.2,328.95,837853,-0.018352730528200637,,337.95,313.05,0.02285490142548934
2025-04-24,MOIL,EQ,330.75,333.6,327.25,330.9,636432,0.0004535147392289562,,337.95,313.05,0.02285490142548934
2025-04-25,MOIL,EQ,329.25,331.8,315.5,317.2,723489,-0.03659832953682615,,337.95,313.05,0.02285490142548934
2025-04-28,MOIL,EQ,315.0,321.7,313.05,318.6,380109,0.011428571428571501,,337.95,313.05,0.02285490142548934
2025-04-29,MOIL,EQ,318.5,330.6,318.5,324.1,874465,0.017582417582417655,,337.95,313.05,0.02285490142548934
2025-04-30,MOIL,EQ,326.0,326.0,314.1,315.8,554650,-0.031288343558282174,324.13571428571424,337.95,313.05,0.02285490142548934
2025-04-22,MOKSH,EQ,13.86,14.39,13.75,14.2,277900,0.02453102453102452,,15.0,12.99,0.04492708853044514
2025-04-23,MOKSH,EQ,14.11,14.29,13.89,13.98,127215,-0.009213323883770306,,15.0,12.99,0.04492708853044514
2025-04-24,MOKSH,EQ,13.66,14.4,13.66,14.27,583525,0.04465592972181548,,15.0,12.99,0.04492708853044514
2025-04-25,MOKSH,EQ,14.65,14.65,12.99,13.35,647405,-0.08873720136518776,,15.0,12.99,0.04492708853044514
2025-04-28,MOKSH,EQ,13.6,15.0,13.6,14.11,1601613,0.037499999999999985,,15.0,12.99,0.04492708853044514
2025-04-29,MOKSH,EQ,14.11,14.59,14.0,14.2,314612,0.006378454996456404,,15.0,12.99,0.04492708853044514
2025-04-30,MOKSH,EQ,14.2,14.36,13.95,14.05,272086,-0.010563380281690042,14.022857142857143,15.0,12.99,0.04492708853044514
2025-04-22,MOL,EQ,74.99,77.09,74.4,74.62,867320,-0.004933991198826382,,77.09,68.0,0.018073978906149025
2025-04-23,MOL,EQ,75.19,75.56,72.4,73.34,724090,-0.024604335682936487,,77.09,68.0,0.018073978906149025
2025-04-24,MOL,EQ,73.23,75.94,72.8,73.74,662934,0.00696435886931573,,77.09,68.0,0.018073978906149025
2025-04-25,MOL,EQ,73.99,74.0,69.58,70.85,713440,-0.042438167319908106,,77.09,68.0,0.018073978906149025
2025-04-28,MOL,EQ,70.85,71.99,70.38,71.29,396934,0.006210303458010049,,77.09,68.0,0.018073978906149025
2025-04-29,MOL,EQ,71.35,73.65,70.0,70.2,431788,-0.01611772950245258,,77.09,68.0,0.018073978906149025
2025-04-30,MOL,EQ,70.2,70.21,68.0,68.5,488342,-0.024216524216524257,71.79142857142857,77.09,68.0,0.018073978906149025
2025-04-22,MOLDTECH,EQ,156.7,157.28,153.0,153.43,39938,-0.020867900446713352,,164.0,141.36,0.022466450168021068
2025-04-23,MOLDTECH,EQ,155.75,157.25,149.74,153.18,63318,-0.016500802568218256,,164.0,141.36,0.022466450168021068
2025-04-24,MOLDTECH,EQ,152.05,164.0,152.0,156.2,68095,0.027293653403485545,,164.0,141.36,0.022466450168021068
2025-04-25,MOLDTECH,EQ,154.01,156.95,144.3,146.63,98085,-0.04791896630088953,,164.0,141.36,0.022466450168021068
2025-04-28,MOLDTECH,EQ,146.99,147.84,144.1,144.55,53393,-0.016599768691747722,,164.0,141.36,0.022466450168021068
2025-04-29,MOLDTECH,EQ,145.27,148.14,143.5,144.55,41565,-0.004956288290768905,,164.0,141.36,0.022466450168021068
2025-04-30,MOLDTECH,EQ,145.14,145.14,141.36,142.3,27291,-0.019567314317210798,148.6914285714286,164.0,141.36,0.022466450168021068
2025-04-22,MOLDTKPAC,EQ,519.25,526.05,511.7,514.35,68050,-0.009436687530091433,,530.0,492.55,0.014714949587349408
2025-04-23,MOLDTKPAC,EQ,519.95,523.5,510.0,513.05,30535,-0.013270506779498202,,530.0,492.55,0.014714949587349408
2025-04-24,MOLDTKPAC,EQ,515.2,527.05,507.3,513.55,45158,-0.003202639751552971,,530.0,492.55,0.014714949587349408
2025-04-25,MOLDTKPAC,EQ,515.0,524.95,492.55,508.2,65578,-0.013203883495145653,,530.0,492.55,0.014714949587349408
2025-04-28,MOLDTKPAC,EQ,510.1,510.1,495.55,502.95,60511,-0.014016859439325688,,530.0,492.55,0.014714949587349408
2025-04-29,MOLDTKPAC,EQ,502.95,530.0,502.45,515.65,50335,0.025251018987970948,,530.0,492.55,0.014714949587349408
2025-04-30,MOLDTKPAC,EQ,515.65,518.9,505.0,506.55,31050,-0.01764762920585662,510.6142857142857,530.0,492.55,0.014714949587349408
2025-04-22,MOLOWVOL,EQ,36.9,36.9,35.9,36.21,15918,-0.018699186991869857,,37.39,35.9,0.015562724576660854
2025-04-23,MOLOWVOL,EQ,36.21,36.68,36.21,36.66,46765,0.012427506213752989,,37.39,35.9,0.015562724576660854
2025-04-24,MOLOWVOL,EQ,37.39,37.39,36.46,36.53,8720,-0.02300080235357046,,37.39,35.9,0.015562724576660854
2025-04-25,MOLOWVOL,EQ,37.26,37.26,35.9,36.25,6235,-0.027106816961889373,,37.39,35.9,0.015562724576660854
2025-04-28,MOLOWVOL,EQ,36.36,36.61,36.33,36.47,2134,0.0030253025302530096,,37.39,35.9,0.015562724576660854
2025-04-29,MOLOWVOL,EQ,36.66,36.68,36.44,36.55,3755,-0.003000545553737028,,37.39,35.9,0.015562724576660854
2025-04-30,MOLOWVOL,EQ,36.55,36.82,36.53,36.76,4923,0.00574555403556774,36.49,37.39,35.9,0.015562724576660854
2025-04-22,MOM100,EQ,58.2,58.5,57.8,58.27,504874,0.0012027491408934756,,59.95,56.62,0.0128294536552404
2025-04-23,MOM100,EQ,59.95,59.95,57.88,58.9,695461,-0.017514595496246944,,59.95,56.62,0.0128294536552404
2025-04-24,MOM100,EQ,59.24,59.28,58.53,58.8,454752,-0.007427413909520676,,59.95,56.62,0.0128294536552404
2025-04-25,MOM100,EQ,59.3,59.3,56.83,57.32,840854,-0.03338954468802693,,59.95,56.62,0.0128294536552404
2025-04-28,MOM100,EQ,59.06,59.06,56.62,58.3,581217,-0.012868269556383425,,59.95,56.62,0.0128294536552404
2025-04-29,MOM100,EQ,58.3,58.94,58.1,58.47,362577,0.0029159519725557755,,59.95,56.62,0.0128294536552404
2025-04-30,MOM100,EQ,57.89,58.84,57.71,57.82,738321,-0.0012091898428053254,58.26857142857143,59.95,56.62,0.0128294536552404
2025-04-22,MOM30IETF,EQ,29.0,29.38,28.93,29.23,805135,0.007931034482758635,,29.97,28.93,0.01056982840723866
2025-04-23,MOM30IETF,EQ,29.39,29.81,29.34,29.75,1281769,0.012249064307587595,,29.97,28.93,0.01056982840723866
2025-04-24,MOM30IETF,EQ,29.9,29.94,29.68,29.78,1008108,-0.004013377926421319,,29.97,28.93,0.01056982840723866
2025-04-25,MOM30IETF,EQ,29.78,29.95,29.02,29.25,3165331,-0.01779717931497653,,29.97,28.93,0.01056982840723866
2025-04-28,MOM30IETF,EQ,29.38,29.75,28.98,29.68,2188800,0.01021102791014298,,29.97,28.93,0.01056982840723866
2025-04-29,MOM30IETF,EQ,29.85,29.97,29.7,29.9,1172761,0.0016750418760468058,,29.97,28.93,0.01056982840723866
2025-04-30,MOM30IETF,EQ,29.91,29.96,29.59,29.77,667243,-0.004680708793045823,29.622857142857146,29.97,28.93,0.01056982840723866
2025-04-22,MOM50,EQ,250.95,250.98,248.09,248.88,5382,-0.00824865511057977,,251.94,242.85,0.009499035967605879
2025-04-23,MOM50,EQ,250.11,250.99,248.0,249.84,3031,-0.0010795250089960825,,251.94,242.85,0.009499035967605879
2025-04-24,MOM50,EQ,246.81,251.94,246.81,249.14,4030,0.009440460273084494,,251.94,242.85,0.009499035967605879
2025-04-25,MOM50,EQ,249.31,249.4,245.61,246.53,10027,-0.011150776142152345,,251.94,242.85,0.009499035967605879
2025-04-28,MOM50,EQ,245.84,250.53,244.41,249.62,8063,0.01537585421412301,,251.94,242.85,0.009499035967605879
2025-04-29,MOM50,EQ,251.0,251.75,249.53,249.91,5419,-0.004342629482071727,,251.94,242.85,0.009499035967605879
2025-04-30,MOM50,EQ,249.44,251.41,242.85,249.94,8700,0.0020044900577293138,249.12285714285713,251.94,242.85,0.009499035967605879
2025-04-22,MOMENTUM,EQ,28.99,29.29,28.86,29.16,43939,0.005864091065884847,,30.9,28.86,0.021011680487827405
2025-04-23,MOMENTUM,EQ,29.17,29.75,29.16,29.7,74975,0.018169352074048597,,30.9,28.86,0.021011680487827405
2025-04-24,MOMENTUM,EQ,30.28,30.28,29.1,29.63,60994,-0.021466314398943268,,30.9,28.86,0.021011680487827405
2025-04-25,MOMENTUM,EQ,29.97,29.97,28.95,29.21,55776,-0.025358692025358627,,30.9,28.86,0.021011680487827405
2025-04-28,MOMENTUM,EQ,29.21,29.88,28.91,29.46,93899,0.008558712769599451,,30.9,28.86,0.021011680487827405
2025-04-29,MOMENTUM,EQ,29.95,29.95,29.53,29.78,68353,-0.0056761268781301555,,30.9,28.86,0.021011680487827405
2025-04-30,MOMENTUM,EQ,30.9,30.9,29.41,29.67,31432,-0.03980582524271835,29.51571428571429,30.9,28.86,0.021011680487827405
2025-04-22,MOMENTUM50,EQ,49.48,49.67,48.8,49.55,819559,0.001414713015359747,,51.59,48.05,0.00935875832528027
2025-04-23,MOMENTUM50,EQ,49.99,51.59,49.34,50.16,731786,0.0034006801360270972,,51.59,48.05,0.00935875832528027
2025-04-24,MOMENTUM50,EQ,50.2,50.65,50.0,50.13,365637,-0.0013944223107569776,,51.59,48.05,0.00935875832528027
2025-04-25,MOMENTUM50,EQ,50.14,50.97,48.6,49.05,1037659,-0.021739130434782677,,51.59,48.05,0.00935875832528027
2025-04-28,MOMENTUM50,EQ,49.29,49.9,48.05,49.66,1505874,0.007506593629539408,,51.59,48.05,0.00935875832528027
2025-04-29,MOMENTUM50,EQ,50.14,50.36,49.56,49.93,502734,-0.004188272836059052,,51.59,48.05,0.00935875832528027
2025-04-30,MOMENTUM50,EQ,49.8,50.48,49.19,49.73,343416,-0.001405622489959845,49.74428571428571,51.59,48.05,0.00935875832528027
2025-04-22,MOMOMENTUM,EQ,58.11,58.63,57.63,58.47,117597,0.00619514713474444,,60.1,57.63,0.009229414091132811
2025-04-23,MOMOMENTUM,EQ,59.0,59.58,58.65,59.45,79746,0.007627118644067845,,60.1,57.63,0.009229414091132811
2025-04-24,MOMOMENTUM,EQ,59.44,59.97,59.0,59.62,80948,0.003028263795423952,,60.1,57.63,0.009229414091132811
2025-04-25,MOMOMENTUM,EQ,59.61,60.1,58.02,58.51,212228,-0.01845327965106528,,60.1,57.63,0.009229414091132811
2025-04-28,MOMOMENTUM,EQ,58.98,59.25,58.03,59.1,133495,0.002034587995930901,,60.1,57.63,0.009229414091132811
2025-04-29,MOMOMENTUM,EQ,59.88,59.88,59.22,59.62,73816,-0.004342017368069558,,60.1,57.63,0.009229414091132811
2025-04-30,MOMOMENTUM,EQ,59.88,59.88,59.08,59.41,75011,-0.007849031396125684,59.16857142857143,60.1,57.63,0.009229414091132811
2025-04-22,MON100,EQ,167.49,167.49,163.46,166.08,2614514,-0.008418413039584433,,173.39,163.46,0.01315827891684063
2025-04-23,MON100,EQ,166.88,170.39,166.45,170.11,3122039,0.01935522531160126,,173.39,163.46,0.01315827891684063
2025-04-24,MON100,EQ,171.93,171.94,168.03,169.36,2151303,-0.014947943930669418,,173.39,163.46,0.01315827891684063
2025-04-25,MON100,EQ,171.44,173.39,168.5,170.78,2186970,-0.003849743350443284,,173.39,163.46,0.01315827891684063
2025-04-28,MON100,EQ,172.74,172.74,169.4,170.78,1514562,-0.011346532360773463,,173.39,163.46,0.01315827891684063
2025-04-29,MON100,EQ,167.2,172.33,167.2,169.49,1663489,0.013696172248803951,,173.39,163.46,0.01315827891684063
2025-04-30,MON100,EQ,168.5,170.94,168.0,169.55,1232577,0.006231454005934786,169.45000000000002,173.39,163.46,0.01315827891684063
2025-04-22,MONARCH,EQ,336.5,340.0,327.1,329.9,151756,-0.019613670133729638,,340.0,309.0,0.01614390711707471
2025-04-23,MONARCH,EQ,330.95,337.0,326.7,330.05,91816,-0.002719444024777088,,340.0,309.0,0.01614390711707471
2025-04-24,MONARCH,EQ,328.5,336.0,327.5,329.5,60167,0.0030441400304414,,340.0,309.0,0.01614390711707471
2025-04-25,MONARCH,EQ,332.05,334.0,313.25,316.9,86828,-0.04562565878632746,,340.0,309.0,0.01614390711707471
2025-04-28,MONARCH,EQ,316.7,324.1,311.75,314.3,96525,-0.00757814966845588,,340.0,309.0,0.01614390711707471
2025-04-29,MONARCH,EQ,316.0,321.0,311.8,314.4,69759,-0.005063291139240578,,340.0,309.0,0.01614390711707471
2025-04-30,MONARCH,EQ,315.75,317.65,309.0,311.55,205931,-0.013301662707838445,320.9428571428571,340.0,309.0,0.01614390711707471
2025-04-22,MONIFTY500,EQ,22.36,22.36,22.07,22.16,266504,-0.008944543828264727,,22.66,21.7,0.006221385798322031
2025-04-23,MONIFTY500,EQ,22.6,22.66,22.16,22.34,391379,-0.011504424778761131,,22.66,21.7,0.006221385798322031
2025-04-24,MONIFTY500,EQ,22.5,22.53,22.19,22.43,311846,-0.003111111111111124,,22.66,21.7,0.006221385798322031
2025-04-25,MONIFTY500,EQ,22.59,22.59,21.7,22.11,612429,-0.021248339973439594,,22.66,21.7,0.006221385798322031
2025-04-28,MONIFTY500,EQ,22.46,22.46,21.9,22.18,207145,-0.01246660730187004,,22.66,21.7,0.006221385798322031
2025-04-29,MONIFTY500,EQ,22.49,22.49,22.1,22.23,270362,-0.01156069364161841,,22.66,21.7,0.006221385798322031
2025-04-30,MONIFTY500,EQ,22.22,22.59,22.03,22.15,258921,-0.0031503150315031632,22.228571428571428,22.66,21.7,0.006221385798322031
2025-04-22,MONQ50,EQ,68.95,69.48,67.5,67.78,730885,-0.016968817984046435,,71.97,67.16,0.01180608391674119
2025-04-23,MONQ50,EQ,68.71,69.32,67.16,68.55,592541,-0.0023286275651287526,,71.97,67.16,0.01180608391674119
2025-04-24,MONQ50,EQ,69.0,70.89,68.89,69.92,479935,0.013333333333333358,,71.97,67.16,0.01180608391674119
2025-04-25,MONQ50,EQ,70.79,71.12,69.66,70.75,342802,-0.0005650515609550254,,71.97,67.16,0.01180608391674119
2025-04-28,MONQ50,EQ,70.89,71.74,70.11,71.22,191334,0.004655099449851859,,71.97,67.16,0.01180608391674119
2025-04-29,MONQ50,EQ,71.22,71.97,69.26,70.83,187323,-0.00547598989048021,,71.97,67.16,0.01180608391674119
2025-04-30,MONQ50,EQ,71.8,71.94,70.01,70.32,109209,-0.020612813370473593,69.91,71.97,67.16,0.01180608391674119
2025-04-22,MONTECARLO,EQ,589.0,590.95,577.8,585.1,13779,-0.006621392190152763,,623.0,571.6,0.020078918411863333
2025-04-23,MONTECARLO,EQ,589.3,623.0,576.45,612.85,44003,0.03996266757169535,,623.0,571.6,0.020078918411863333
2025-04-24,MONTECARLO,EQ,610.0,620.0,602.05,603.9,13206,-0.010000000000000037,,623.0,571.6,0.020078918411863333
2025-04-25,MONTECARLO,EQ,607.1,609.75,576.95,598.9,29404,-0.013506835776643132,,623.0,571.6,0.020078918411863333
2025-04-28,MONTECARLO,EQ,595.6,595.6,580.0,584.4,25541,-0.018804566823371466,,623.0,571.6,0.020078918411863333
2025-04-29,MONTECARLO,EQ,589.0,593.55,581.0,583.15,8597,-0.00993208828522924,,623.0,571.6,0.020078918411863333
2025-04-30,MONTECARLO,EQ,581.1,587.0,571.6,572.9,17514,-0.014111168473584658,591.6,623.0,571.6,0.020078918411863333
2025-04-22,MOQUALITY,EQ,181.51,181.85,180.68,181.01,407,-0.0027546691642333756,,185.09,179.27,0.00899997832597179
2025-04-23,MOQUALITY,EQ,182.21,184.48,181.95,184.16,3180,0.010701937325064423,,185.09,179.27,0.00899997832597179
2025-04-24,MOQUALITY,EQ,184.32,184.83,183.34,183.57,1111,-0.004069010416666667,,185.09,179.27,0.00899997832597179
2025-04-25,MOQUALITY,EQ,183.48,183.48,179.27,180.46,2106,-0.016459559625027154,,185.09,179.27,0.00899997832597179
2025-04-28,MOQUALITY,EQ,181.36,182.99,181.36,182.59,1095,0.006782090868989798,,185.09,179.27,0.00899997832597179
2025-04-29,MOQUALITY,EQ,183.33,184.98,183.05,184.23,1087,0.0049091801669120015,,185.09,179.27,0.00899997832597179
2025-04-30,MOQUALITY,EQ,183.44,185.09,182.39,182.91,940,-0.0028892280854775467,182.70428571428573,185.09,179.27,0.00899997832597179
2025-04-22,MOREALTY,EQ,87.39,88.95,85.73,88.31,454498,0.010527520311248446,,90.24,85.37,0.017946211963360475
2025-04-23,MOREALTY,EQ,88.52,90.24,88.41,89.46,459354,0.010619069136918185,,90.24,85.37,0.017946211963360475
2025-04-24,MOREALTY,EQ,89.69,89.93,88.07,88.47,292264,-0.013602408295239145,,90.24,85.37,0.017946211963360475
2025-04-25,MOREALTY,EQ,89.0,89.55,85.37,85.96,509392,-0.03415730337078659,,90.24,85.37,0.017946211963360475
2025-04-28,MOREALTY,EQ,86.18,87.28,85.38,87.14,145248,0.011139475516361031,,90.24,85.37,0.017946211963360475
2025-04-29,MOREALTY,EQ,87.58,88.0,86.68,86.93,173355,-0.007421785795843703,,90.24,85.37,0.017946211963360475
2025-04-30,MOREALTY,EQ,87.11,89.85,86.93,88.31,497721,0.013775685914361185,87.79714285714286,90.24,85.37,0.017946211963360475
2025-04-22,MOREPENLAB,EQ,54.4,55.45,53.36,54.48,5305898,0.0014705882352940864,,64.9,52.92,0.06659458093034816
2025-04-23,MOREPENLAB,EQ,54.98,55.59,52.92,54.52,5326712,-0.008366678792287991,,64.9,52.92,0.06659458093034816
2025-04-24,MOREPENLAB,EQ,54.5,64.2,54.08,62.22,39568125,0.14165137614678897,,64.9,52.92,0.06659458093034816
2025-04-25,MOREPENLAB,EQ,62.22,62.3,57.44,58.82,16859638,-0.054644808743169376,,64.9,52.92,0.06659458093034816
2025-04-28,MOREPENLAB,EQ,58.55,64.9,57.75,62.05,26325755,0.059777967549103334,,64.9,52.92,0.06659458093034816
2025-04-29,MOREPENLAB,EQ,62.28,63.37,61.38,62.63,9888028,0.005619781631342348,,64.9,52.92,0.06659458093034816
2025-04-30,MOREPENLAB,EQ,62.6,62.73,59.61,60.17,6134537,-0.03881789137380191,59.269999999999996,64.9,52.92,0.06659458093034816
2025-04-22,MOSCHIP,EQ,178.03,180.38,174.87,176.53,831799,-0.008425546256248946,,188.5,154.5,0.023362284717203998
2025-04-23,MOSCHIP,EQ,178.0,188.5,178.0,180.29,1645372,0.012865168539325797,,188.5,154.5,0.023362284717203998
2025-04-24,MOSCHIP,EQ,179.7,184.14,175.0,176.42,576883,-0.01825264329437953,,188.5,154.5,0.023362284717203998
2025-04-25,MOSCHIP,EQ,176.69,181.29,164.51,169.05,1115921,-0.04323957213198249,,188.5,154.5,0.023362284717203998
2025-04-28,MOSCHIP,EQ,169.31,173.76,166.2,168.21,567903,-0.006496958242277445,,188.5,154.5,0.023362284717203998
2025-04-29,MOSCHIP,EQ,168.22,171.14,165.51,166.74,400216,-0.008798002615622339,,188.5,154.5,0.023362284717203998
2025-04-30,MOSCHIP,EQ,164.6,165.66,154.5,155.53,888830,-0.055103280680437385,170.3957142857143,188.5,154.5,0.023362284717203998
2025-04-22,MOSMALL250,EQ,15.93,15.95,15.75,15.9,1439045,-0.0018832391713747244,,16.15,15.31,0.010384637779229308
2025-04-23,MOSMALL250,EQ,16.15,16.15,15.68,15.92,1345443,-0.014241486068111374,,16.15,15.31,0.010384637779229308
2025-04-24,MOSMALL250,EQ,15.89,16.1,15.75,15.92,1113843,0.0018879798615481032,,16.15,15.31,0.010384637779229308
2025-04-25,MOSMALL250,EQ,15.89,16.0,15.36,15.55,1809224,-0.021397105097545617,,16.15,15.31,0.010384637779229308
2025-04-28,MOSMALL250,EQ,15.52,15.67,15.31,15.59,868217,0.004510309278350534,,16.15,15.31,0.010384637779229308
2025-04-29,MOSMALL250,EQ,15.73,15.79,15.55,15.61,499078,-0.007628734901462237,,16.15,15.31,0.010384637779229308
2025-04-30,MOSMALL250,EQ,15.71,15.72,15.35,15.4,830386,-0.019732654360280107,15.698571428571428,16.15,15.31,0.010384637779229308
2025-04-22,MOTHERSON,EQ,133.0,135.25,131.4,133.3,15502904,0.0022556390977444465,,139.48,131.4,0.011600754591482205
2025-04-23,MOTHERSON,EQ,134.9,136.67,133.44,135.73,16434831,0.006152705707931683,,139.48,131.4,0.011600754591482205
2025-04-24,MOTHERSON,EQ,136.4,138.34,135.17,136.19,16507668,-0.0015395894428153075,,139.48,131.4,0.011600754591482205
2025-04-25,MOTHERSON,EQ,135.57,136.61,132.03,133.71,25485740,-0.013719849524230917,,139.48,131.4,0.011600754591482205
